order_id,product_id,quantity,selling_price
4377,1,1,8185.00
4377,4,2,10401.00
4377,20,5,461.00
4377,18,2,3500.00
4378,6,5,2336.00
4379,18,3,3869.00
4379,14,4,11531.00
4379,14,4,12088.00
4379,18,5,3434.00
4380,3,1,1420.00
4380,15,1,8168.00
4381,5,4,2899.00
4382,14,1,11075.00
4382,18,2,4193.00
4382,16,3,10644.00
4383,3,4,1896.00
4384,8,2,8238.00
4384,10,3,1080.00
4384,20,1,497.00
4385,1,4,8421.00
4385,18,5,3658.00
4386,16,5,11129.00
4386,8,5,7068.00
4386,14,3,12286.00
4387,8,5,7168.00
4388,7,2,11021.00
4388,2,1,9294.00
4389,19,2,5950.00
4389,19,5,6494.00
4389,9,5,12456.00
4390,15,2,8287.00
4390,15,1,8634.00
4390,6,2,3106.00
4391,10,1,1776.00
4391,6,2,3490.00
4391,10,5,687.00
4392,7,1,10669.00
4392,14,4,12304.00
4392,13,5,7049.00
4392,1,5,9162.00
4393,3,1,1441.00
4394,13,1,7024.00
4395,4,2,11193.00
4396,19,2,5262.00
4396,11,5,10810.00
4396,14,3,11012.00
4396,20,5,879.00
4397,5,1,2490.00
4398,14,2,11398.00
4398,10,3,1500.00
4398,11,1,11996.00
4398,19,4,5238.00
4399,8,5,8203.00
4400,1,2,8065.00
4400,18,1,3607.00
4400,15,2,8966.00
4400,20,1,1096.00
4401,8,4,7945.00
4402,12,3,6121.00
4402,15,1,9225.00
4402,2,5,8991.00
4403,12,4,6475.00
4403,12,2,6615.00
4403,3,2,967.00
4404,5,5,2970.00
4405,20,5,1420.00
4405,4,3,10913.00
4405,13,4,6633.00
4406,16,4,10346.00
4406,2,1,9319.00
4406,19,1,6000.00
4407,6,4,3262.00
4408,2,2,8824.00
4409,9,5,12219.00
4409,6,4,3009.00
4410,6,2,2634.00
4410,17,5,3827.00
4410,19,2,6123.00
4411,20,1,1502.00
4411,12,1,6066.00
4411,13,5,6182.00
4412,5,1,3198.00
4412,1,5,8546.00
4412,15,5,8512.00
4413,12,1,6056.00
4413,7,3,11229.00
4413,16,5,10802.00
4414,10,2,1126.00
4414,2,4,8456.00
4414,11,2,10646.00
4415,5,1,1887.00
4415,4,3,11412.00
4415,12,2,6507.00
4415,10,4,1782.00
4416,11,3,11623.00
4416,14,4,12024.00
4416,5,4,2468.00
4417,7,3,11288.00
4417,6,5,2631.00
4418,7,2,11238.00
4418,2,5,9035.00
4419,15,1,8020.00
4419,3,2,2071.00
4419,20,4,614.00
4420,6,5,2254.00
4420,17,2,3818.00
4420,3,2,997.00
4420,20,1,928.00
4421,11,3,10869.00
4422,18,3,3903.00
4423,5,3,3202.00
4424,1,3,8645.00
4424,10,4,860.00
4424,19,2,5975.00
4424,13,2,7503.00
4425,1,5,9116.00
4425,3,3,1616.00
4426,20,3,1002.00
4426,12,4,6961.00
4426,10,1,1541.00
4427,20,3,396.00
4427,15,2,8164.00
4428,9,4,12825.00
4428,15,3,9185.00
4428,13,5,6419.00
4428,6,1,3183.00
4429,8,4,7389.00
4430,20,4,1018.00
4430,6,4,3469.00
4430,17,4,3468.00
4431,4,5,10609.00
4431,19,5,6111.00
4432,8,1,6857.00
4432,3,2,993.00
4433,11,1,11198.00
4434,19,4,5657.00
4434,12,3,6047.00
4434,3,3,995.00
4435,10,5,812.00
4435,1,3,8523.00
4436,8,1,7844.00
4436,2,4,9186.00
4437,15,1,7849.00
4438,4,4,11524.00
4438,4,2,11412.00
4438,1,1,8209.00
4438,19,5,6153.00
4439,7,2,10894.00
4440,12,3,6628.00
4440,10,1,830.00
4441,15,2,8014.00
4442,11,5,11039.00
4442,11,5,11598.00
4443,13,5,7596.00
4443,1,3,7992.00
4444,13,1,7377.00
4444,7,5,10439.00
4445,14,5,11997.00
4446,8,1,7036.00
4446,8,1,7499.00
4446,14,1,11357.00
4447,10,1,970.00
4447,4,4,11107.00
4447,3,1,1739.00
4447,1,2,8682.00
4448,6,1,2841.00
4448,16,1,10733.00
4449,19,1,5840.00
4449,8,1,8005.00
4449,9,2,13266.00
4450,7,3,10639.00
4450,17,4,3582.00
4450,17,1,3711.00
4451,11,2,11880.00
4451,18,5,3562.00
4451,3,5,1221.00
4451,19,3,5795.00
4452,16,4,10517.00
4452,19,5,5632.00
4452,5,4,2755.00
4453,2,5,8318.00
4453,1,2,8265.00
4454,8,2,6893.00
4455,3,1,1494.00
4455,1,3,8526.00
4455,5,4,2853.00
4455,16,3,10902.00
4456,7,1,11597.00
4456,1,1,8202.00
4457,13,3,6868.00
4457,10,2,1916.00
4458,18,1,4443.00
4458,5,4,2309.00
4458,20,1,1173.00
4459,17,4,3188.00
4459,6,2,2658.00
4459,6,4,3543.00
4460,4,1,10447.00
4460,15,2,9226.00
4461,7,1,11299.00
4461,15,3,8373.00
4461,12,1,6230.00
4462,19,5,6126.00
4462,15,5,8869.00
4463,13,4,6464.00
4464,15,4,9002.00
4464,14,3,11339.00
4465,8,1,7039.00
4465,17,1,4000.00
4465,18,1,4350.00
4466,17,5,4206.00
4466,11,4,11919.00
4467,19,4,6303.00
4468,13,3,7187.00
4468,8,4,7966.00
4468,11,1,10831.00
4469,11,1,10804.00
4470,7,5,11420.00
4471,6,2,3206.00
4472,10,3,1282.00
4473,20,3,1254.00
4473,20,2,925.00
4473,9,4,12721.00
4474,5,2,2539.00
4474,5,5,3118.00
4474,13,5,7602.00
4474,2,1,8354.00
4475,5,5,2104.00
4475,17,1,4597.00
4476,20,4,832.00
4476,14,3,11874.00
4476,16,1,10852.00
4477,10,1,1109.00
4477,18,4,3742.00
4477,20,4,939.00
4478,11,2,10953.00
4478,13,4,7085.00
4478,11,3,11486.00
4479,10,5,1714.00
4479,6,4,2761.00
4479,5,5,2125.00
4480,16,5,11248.00
4480,6,4,2528.00
4480,4,1,10912.00
4480,3,5,1512.00
4481,17,4,3446.00
4482,20,2,964.00
4482,13,3,7420.00
4483,1,2,8348.00
4483,17,2,3959.00
4483,16,5,11502.00
4483,8,5,8264.00
4484,5,5,3118.00
4484,20,1,918.00
4484,16,1,11030.00
4485,5,3,2391.00
4485,9,1,12643.00
4485,13,5,6955.00
4486,16,1,10757.00
4486,4,3,11705.00
4486,7,2,10399.00
4487,17,5,4226.00
4488,18,2,4571.00
4488,15,3,9115.00
4488,18,1,4302.00
4489,5,4,2097.00
4490,10,4,1233.00
4490,2,5,9153.00
4490,11,2,11135.00
4490,2,1,9593.00
4491,1,1,8831.00
4491,2,2,9073.00
4491,15,3,8313.00
4492,1,3,8557.00
4492,11,1,10685.00
4493,11,1,11026.00
4493,16,2,10354.00
4494,11,1,10837.00
4494,19,1,6537.00
4494,5,2,2962.00
4494,7,2,11005.00
4495,12,1,5982.00
4495,19,2,5674.00
4496,2,1,9489.00
4497,19,2,5334.00
4498,6,1,3260.00
4498,4,2,10307.00
4498,12,1,6543.00
4499,2,5,8789.00
4499,9,5,13169.00
4499,4,3,10766.00
4500,5,5,3217.00
4500,5,1,1888.00
4500,6,2,2785.00
4501,15,2,8839.00
4501,5,4,3367.00
4501,2,3,9114.00
4501,16,5,10278.00
4502,19,4,6268.00
4502,8,3,7134.00
4502,14,1,11387.00
4503,14,2,10861.00
4503,2,4,9330.00
4504,3,2,967.00
4504,4,5,10786.00
4505,10,1,1487.00
4506,13,1,6764.00
4506,12,3,5765.00
4506,14,1,11225.00
4506,4,2,11214.00
4507,1,1,8874.00
4507,12,2,5814.00
4507,4,3,11190.00
4507,9,3,11879.00
4508,5,1,2054.00
4508,15,3,9172.00
4508,13,5,6990.00
4508,10,1,617.00
4509,1,1,8093.00
4509,8,3,7268.00
4509,20,2,829.00
4510,1,1,8087.00
4510,1,4,9267.00
4510,15,3,9122.00
4511,20,3,1237.00
4511,14,2,11710.00
4511,16,5,10515.00
4512,9,3,13183.00
4513,10,3,1789.00
4513,17,4,4073.00
4514,20,4,511.00
4514,14,5,11082.00
4515,3,3,769.00
4515,12,4,5864.00
4515,2,3,9546.00
4515,17,5,4644.00
4516,5,5,3215.00
4516,18,2,4295.00
4516,8,4,8231.00
4516,8,1,7326.00
4517,10,1,681.00
4517,5,1,2057.00
4517,19,2,6220.00
4518,20,5,466.00
4518,9,1,13263.00
4519,11,2,11740.00
4519,19,1,5276.00
4519,7,1,10317.00
4520,13,5,7434.00
4520,9,3,13182.00
4520,14,3,11688.00
4520,18,5,3822.00
4521,17,2,3985.00
4522,11,4,11662.00
4522,10,4,648.00
4522,15,3,8192.00
4522,13,3,6256.00
4523,13,3,6926.00
4523,12,1,5650.00
4523,15,4,8146.00
4523,17,4,4241.00
4524,1,2,9316.00
4524,18,5,3291.00
4524,17,3,4274.00
4524,12,1,6817.00
4525,10,1,1943.00
4525,12,3,6295.00
4526,18,1,3740.00
4527,13,4,6754.00
4527,6,4,2146.00
4527,13,5,7491.00
4527,16,3,10447.00
4528,12,3,6297.00
4528,17,2,3616.00
4528,7,4,10579.00
4528,12,3,6256.00
4529,5,1,2131.00
4530,6,3,3390.00
4530,15,4,9054.00
4531,9,3,12849.00
4531,16,5,10286.00
4531,7,5,10506.00
4532,15,2,8896.00
4533,9,2,12780.00
4534,15,2,8257.00
4534,7,5,10722.00
4534,10,5,979.00
4535,19,5,5665.00
4535,8,5,7635.00
4536,6,1,3492.00
4536,12,4,5793.00
4537,19,4,5969.00
4537,11,1,10756.00
4537,13,5,6569.00
4538,8,4,8246.00
4538,13,4,6688.00
4538,15,2,8081.00
4538,20,3,1399.00
4539,2,1,9282.00
4539,1,2,8850.00
4540,6,4,2838.00
4540,4,5,11574.00
4540,17,2,3576.00
4541,7,3,10827.00
4541,12,2,5890.00
4541,8,5,7176.00
4542,6,1,2879.00
4542,16,1,10867.00
4542,6,1,2601.00
4543,5,1,2022.00
4543,1,3,8198.00
4544,8,1,7020.00
4545,18,3,4478.00
4545,1,5,9314.00
4545,4,4,10610.00
4546,4,1,11221.00
4546,16,3,11162.00
4546,6,2,3037.00
4546,12,5,5636.00
4547,20,2,1019.00
4547,20,5,1459.00
4547,9,3,12546.00
4548,12,1,6194.00
4548,10,4,1112.00
4548,14,4,11017.00
4549,18,4,4121.00
4549,7,4,11538.00
4549,15,4,8987.00
4549,1,4,8301.00
4550,3,4,939.00
4550,3,1,1382.00
4551,17,4,3710.00
4551,5,4,2871.00
4552,20,2,398.00
4552,17,1,4615.00
4552,6,1,2165.00
4552,15,1,8216.00
4553,3,5,1382.00
4553,18,2,3432.00
4553,2,5,8614.00
4554,9,4,11999.00
4555,4,3,11017.00
4555,15,2,8688.00
4555,2,4,9005.00
4555,17,2,4203.00
4556,20,4,481.00
4556,19,4,6252.00
4556,11,5,11651.00
4557,9,1,12218.00
4557,8,1,8158.00
4558,11,1,10715.00
4559,14,2,11840.00
4559,15,5,8712.00
4559,16,1,11672.00
4560,18,4,4246.00
4560,2,1,8492.00
4560,20,2,1443.00
4560,3,1,1855.00
4561,11,2,11005.00
4562,13,3,6567.00
4562,12,5,5847.00
4562,13,1,6472.00
4563,18,2,4562.00
4563,3,1,1943.00
4564,8,4,7961.00
4564,5,5,2696.00
4564,18,4,3212.00
4564,2,4,9502.00
4565,16,1,11285.00
4566,13,5,6985.00
4566,11,4,11907.00
4567,3,2,1475.00
4567,10,4,1243.00
4567,1,2,8095.00
4568,18,1,3766.00
4568,6,3,3139.00
4568,15,1,7963.00
4569,15,2,7830.00
4569,16,5,10616.00
4569,15,3,8907.00
4570,6,2,2200.00
4570,5,5,1969.00
4570,18,4,3600.00
4570,15,1,8335.00
4571,16,1,11446.00
4572,15,1,9061.00
4572,3,3,1906.00
4573,2,3,9120.00
4573,2,1,8893.00
4574,5,4,3088.00
4574,11,4,10876.00
4575,13,1,7066.00
4575,9,4,11911.00
4575,1,1,8190.00
4575,20,2,767.00
4576,6,3,2579.00
4576,17,2,4467.00
4576,20,2,180.00
4576,13,4,7571.00
4577,3,2,1445.00
4577,19,5,6494.00
4578,20,3,1394.00
4578,16,5,11686.00
4578,10,2,1508.00
4579,1,2,8357.00
4579,20,3,792.00
4580,8,1,6961.00
4580,5,2,2713.00
4581,1,3,8478.00
4581,20,4,1278.00
4581,14,4,11540.00
4582,1,3,9245.00
4582,17,2,3376.00
4583,13,5,7360.00
4583,18,2,4139.00
4583,13,2,6792.00
4584,20,4,400.00
4584,6,5,2955.00
4584,3,2,2023.00
4584,15,5,8747.00
4585,20,5,1169.00
4586,1,3,8523.00
4587,8,1,7707.00
4587,2,3,9517.00
4587,11,1,11966.00
4587,9,2,12104.00
4588,11,1,10805.00
4589,19,1,5572.00
4590,12,4,7086.00
4590,2,3,9478.00
4590,1,2,8111.00
4590,3,1,1348.00
4591,11,2,11482.00
4592,8,5,7420.00
4592,6,2,3044.00
4592,11,4,10627.00
4592,18,3,3493.00
4593,18,3,4358.00
4593,9,1,12692.00
4593,14,1,12168.00
4593,11,4,11888.00
4594,10,2,1371.00
4595,2,2,9187.00
4595,8,4,8296.00
4595,2,2,9104.00
4596,10,1,1692.00
4597,11,1,10860.00
4598,1,3,8319.00
4599,6,5,2935.00
4599,5,5,2239.00
4599,5,3,2627.00
4599,2,4,9674.00
4600,10,2,1245.00
4600,5,5,3329.00
4600,11,2,11969.00
4600,11,1,10877.00
4601,11,3,10738.00
4601,11,4,10658.00
4602,14,1,11895.00
4602,15,1,8982.00
4602,12,3,5829.00
4603,20,1,1607.00
4604,14,3,11233.00
4604,16,3,10908.00
4605,1,2,9036.00
4605,19,3,5114.00
4605,19,3,5795.00
4606,1,4,8698.00
4607,16,2,11656.00
4607,17,4,4458.00
4608,4,1,10652.00
4608,20,5,154.00
4608,3,5,1121.00
4609,6,2,2177.00
4609,10,1,674.00
4610,18,3,3357.00
4610,16,2,10497.00
4610,9,5,12906.00
4610,4,1,11142.00
4611,9,3,12355.00
4611,12,1,6648.00
4611,3,5,1970.00
4612,17,1,3807.00
4612,4,5,11321.00
4612,7,1,11231.00
4612,10,5,1969.00
4613,10,1,1998.00
4613,3,3,1918.00
4614,10,4,1919.00
4615,2,1,9245.00
4615,13,2,6770.00
4615,9,5,12646.00
4615,17,1,3881.00
4616,11,3,11581.00
4617,9,1,12758.00
4617,16,3,10990.00
4618,8,1,7202.00
4619,18,3,4293.00
4620,4,2,11641.00
4620,2,4,8703.00
4621,11,4,10715.00
4622,15,1,8936.00
4622,13,5,6814.00
4622,13,1,7362.00
4622,16,1,10333.00
4623,4,2,10395.00
4624,20,2,557.00
4624,5,4,1887.00
4624,11,2,12098.00
4625,6,2,3146.00
4625,7,2,10853.00
4625,8,1,7682.00
4625,5,4,2141.00
4626,14,4,10966.00
4626,1,4,8909.00
4626,6,2,2752.00
4627,4,2,11680.00
4628,7,3,11620.00
4628,16,4,11336.00
4629,12,5,6870.00
4630,11,2,10973.00
4630,2,3,9043.00
4631,16,5,10951.00
4631,13,3,7302.00
4631,18,4,3513.00
4632,20,4,160.00
4633,5,5,3092.00
4634,16,4,10918.00
4634,8,3,8139.00
4634,16,3,10611.00
4635,15,3,9073.00
4635,17,2,3397.00
4635,12,5,5736.00
4635,18,5,4037.00
4636,5,4,3288.00
4636,3,1,1735.00
4637,1,1,8064.00
4637,13,4,7169.00
4637,17,4,4570.00
4638,9,3,12588.00
4638,6,5,2327.00
4638,2,3,9426.00
4638,6,3,2990.00
4639,11,1,11541.00
4639,14,1,11492.00
4639,11,4,10632.00
4639,18,5,3320.00
4640,8,3,7908.00
4640,6,2,3388.00
4640,4,5,11646.00
4640,20,5,1455.00
4641,5,4,2935.00
4641,14,2,11100.00
4642,11,1,10976.00
4643,5,4,2008.00
4644,9,5,12044.00
4644,19,2,5235.00
4644,13,2,6268.00
4644,3,1,1575.00
4645,7,1,11208.00
4645,4,4,11195.00
4645,2,4,9774.00
4645,20,4,673.00
4646,10,1,943.00
4646,7,5,10303.00
4647,15,5,8112.00
4647,3,2,2220.00
4647,19,5,6182.00
4647,8,5,6976.00
4648,3,1,2186.00
4648,18,4,3340.00
4648,9,1,11929.00
4649,7,1,11627.00
4649,16,2,11276.00
4649,20,2,260.00
4649,12,3,5985.00
4650,4,5,11625.00
4650,7,3,11392.00
4650,10,5,1783.00
4651,18,1,4123.00
4652,13,3,6680.00
4652,6,4,2320.00
4653,13,3,7410.00
4653,7,1,11522.00
4654,20,4,589.00
4654,10,4,744.00
4654,3,5,1026.00
4654,15,2,8547.00
4655,19,1,6557.00
4656,13,3,7398.00
4657,15,3,8739.00
4657,6,4,2578.00
4657,11,3,11212.00
4658,6,2,3331.00
4659,19,3,6499.00
4659,5,1,2111.00
4660,5,2,2997.00
4660,2,5,9751.00
4660,2,2,9770.00
4660,12,5,6096.00
4661,16,3,10829.00
4661,5,4,3120.00
4661,7,1,10906.00
4662,16,5,10364.00
4662,4,1,11683.00
4662,18,2,3603.00
4662,18,4,3276.00
4663,8,3,6825.00
4663,8,5,8174.00
4663,6,5,3515.00
4664,18,2,3205.00
4665,4,2,10469.00
4665,17,5,3413.00
4665,6,4,2958.00
4666,12,1,5738.00
4666,11,3,10771.00
4666,1,2,8696.00
4667,8,5,8107.00
4667,19,2,6247.00
4667,9,2,13212.00
4667,6,1,2071.00
4668,6,3,2861.00
4668,5,4,1963.00
4669,9,2,13085.00
4669,15,4,9093.00
4669,10,4,1048.00
4669,8,3,8299.00
4670,19,4,6234.00
4670,4,2,11180.00
4670,2,2,9242.00
4671,18,5,3723.00
4671,17,5,3705.00
4672,1,1,8924.00
4672,2,4,8863.00
4672,17,2,3506.00
4672,10,2,1470.00
4673,12,5,7091.00
4673,18,3,4123.00
4674,14,5,12109.00
4675,14,4,12280.00
4675,1,5,8218.00
4676,18,5,3219.00
4676,3,2,1726.00
4676,9,1,12695.00
4676,6,1,2989.00
4677,19,2,6513.00
4677,20,1,1307.00
4678,15,2,8976.00
4678,16,3,11438.00
4679,18,5,3912.00
4679,11,2,11590.00
4679,11,4,11110.00
4680,4,4,11319.00
4680,7,4,10695.00
4680,17,2,4287.00
4681,12,1,6893.00
4681,16,5,10528.00
4681,2,5,9495.00
4682,14,5,11697.00
4682,2,5,9556.00
4682,13,5,7287.00
4682,17,1,4536.00
4683,4,4,11242.00
4683,5,5,2626.00
4683,14,4,11992.00
4684,4,5,10557.00
4685,18,1,3411.00
4685,17,3,3795.00
4685,10,4,732.00
4685,12,3,6456.00
4686,12,3,5795.00
4686,9,3,12407.00
4686,3,2,1822.00
4686,1,5,8517.00
4687,17,2,3260.00
4687,1,1,9340.00
4687,3,3,1547.00
4687,7,2,10412.00
4688,1,2,8081.00
4688,4,4,10580.00
4688,14,4,11572.00
4688,10,2,675.00
4689,7,2,11650.00
4689,16,5,10945.00
4689,8,2,7675.00
4690,11,1,10745.00
4690,8,2,7433.00
4691,6,4,2372.00
4691,13,2,6695.00
4692,20,4,548.00
4693,5,5,2249.00
4693,11,2,11897.00
4694,11,4,11444.00
4694,15,3,8744.00
4694,13,3,6589.00
4695,20,3,116.00
4695,20,4,1082.00
4696,13,1,7086.00
4696,15,4,7831.00
4696,16,4,11032.00
4697,4,2,10948.00
4697,18,5,3672.00
4698,5,4,2535.00
4699,7,2,11167.00
4699,15,2,8872.00
4699,5,2,2849.00
4699,11,5,11270.00
4700,5,2,2104.00
4700,7,3,11265.00
4700,11,4,11520.00
4700,20,4,855.00
4701,14,1,11208.00
4701,15,3,8931.00
4702,4,4,10928.00
4702,15,5,8282.00
4702,10,1,1707.00
4702,16,2,11631.00
4703,15,2,7813.00
4703,20,4,641.00
4703,12,3,5734.00
4704,15,3,8817.00
4704,13,1,7242.00
4705,13,1,6795.00
4706,15,2,7778.00
4706,10,5,1958.00
4707,15,1,9156.00
4707,8,3,7706.00
4708,19,1,6511.00
4709,6,2,2649.00
4709,7,4,10703.00
4709,15,1,8531.00
4710,11,3,11706.00
4710,3,1,1424.00
4710,19,4,5818.00
4711,16,3,10984.00
4711,19,4,6164.00
4711,13,3,7407.00
4712,10,5,2002.00
4712,14,5,12254.00
4712,6,2,3145.00
4712,3,3,1398.00
4713,14,3,11113.00
4713,11,2,11780.00
4714,18,3,3438.00
4714,12,5,6183.00
4714,1,3,8440.00
4714,13,5,6397.00
4715,13,4,6572.00
4715,16,2,11055.00
4715,8,2,7054.00
4715,20,4,1032.00
4716,13,4,7245.00
4717,15,4,8300.00
4717,12,2,6956.00
4718,17,4,4512.00
4718,14,3,11394.00
4718,19,4,5843.00
4719,5,2,3220.00
4719,14,3,11435.00
4720,15,4,7793.00
4720,9,3,12286.00
4721,12,3,6399.00
4721,15,5,8527.00
4722,16,3,11148.00
4722,10,5,1702.00
4722,10,5,1014.00
4722,2,2,9083.00
4723,18,3,4259.00
4723,1,3,9325.00
4724,19,3,5982.00
4725,10,2,1359.00
4725,9,5,12637.00
4726,17,4,4292.00
4727,7,4,11565.00
4727,5,5,2095.00
4727,13,3,7505.00
4727,1,2,8411.00
4728,3,3,1430.00
4729,15,1,8984.00
4729,15,4,8514.00
4729,11,4,11585.00
4730,10,3,1411.00
4730,2,1,8461.00
4731,8,4,7899.00
4731,1,5,9132.00
4732,7,3,10943.00
4732,15,4,7978.00
4732,9,1,11922.00
4732,20,1,572.00
4733,19,5,6111.00
4733,6,5,2447.00
4733,3,4,1387.00
4733,7,3,10778.00
4734,3,5,1957.00
4734,16,5,11250.00
4735,19,2,5338.00
4735,11,4,11581.00
4736,16,5,10826.00
4736,20,3,1378.00
4736,9,1,12862.00
4736,5,2,3035.00
4737,7,5,11446.00
4737,14,3,11283.00
4738,1,3,9045.00
4738,3,3,787.00
4738,16,5,10793.00
4738,2,4,8416.00
4739,2,4,8674.00
4739,8,4,6980.00
4740,15,4,8067.00
4740,18,4,3653.00
4740,7,3,10952.00
4741,19,1,6492.00
4741,4,1,10986.00
4741,16,3,10909.00
4742,7,1,10433.00
4742,5,5,3200.00
4743,17,5,3301.00
4743,15,1,8667.00
4743,6,1,3199.00
4744,7,2,10195.00
4744,12,2,5819.00
4744,15,2,8308.00
4745,9,4,12881.00
4745,18,2,3946.00
4746,15,3,7824.00
4747,7,3,11592.00
4747,13,2,7575.00
4747,13,2,6867.00
4748,15,5,8794.00
4748,13,1,6650.00
4749,2,2,8719.00
4749,3,1,834.00
4749,15,1,8760.00
4750,6,5,2200.00
4751,7,1,10651.00
4751,17,2,4362.00
4751,20,1,507.00
4751,15,5,9245.00
4752,5,2,2246.00
4752,17,5,3764.00
4752,17,5,3721.00
4752,9,5,12106.00
4753,10,1,538.00
4753,6,1,2831.00
4754,3,2,1292.00
4754,14,5,11381.00
4754,15,4,8557.00
4755,17,4,3741.00
4756,18,2,4314.00
4756,20,3,1028.00
4757,20,4,889.00
4758,3,3,1811.00
4758,7,3,11626.00
4759,1,5,8153.00
4760,10,2,911.00
4760,16,2,11183.00
4761,12,1,6926.00
4762,14,3,11960.00
4762,6,2,3383.00
4762,14,4,12308.00
4763,13,2,7137.00
4763,12,4,6891.00
4763,10,2,1900.00
4763,10,3,1936.00
4764,17,3,3357.00
4764,7,3,10577.00
4764,7,4,10621.00
4764,2,2,9479.00
4765,9,2,13113.00
4765,15,2,8349.00
4766,14,4,12243.00
4766,8,1,7231.00
4767,13,4,7244.00
4767,19,5,6100.00
4767,10,2,1026.00
4767,14,1,11857.00
4768,19,2,6229.00
4768,20,2,748.00
4768,10,5,1761.00
4768,16,5,11014.00
4769,15,3,8429.00
4769,18,3,3743.00
4770,12,2,6013.00
4771,9,5,12590.00
4771,10,5,1446.00
4771,1,3,8612.00
4772,20,2,878.00
4772,19,1,6150.00
4772,17,5,3416.00
4773,14,2,10988.00
4773,2,3,8563.00
4773,8,3,6835.00
4773,2,1,9285.00
4774,9,4,12048.00
4774,14,1,11665.00
4774,18,1,4111.00
4774,10,1,1784.00
4775,3,4,1987.00
4776,3,3,1410.00
4776,7,2,10322.00
4777,4,1,11322.00
4777,18,2,4202.00
4777,20,5,156.00
4778,10,2,635.00
4778,1,5,8510.00
4778,15,1,7812.00
4778,8,4,7866.00
4779,10,3,670.00
4779,15,1,8421.00
4779,2,4,9477.00
4780,9,5,13179.00
4780,3,2,2106.00
4780,8,1,7512.00
4781,9,3,12774.00
4781,19,4,5190.00
4782,1,1,7997.00
4783,12,1,6856.00
4783,3,4,1257.00
4783,10,1,1869.00
4784,10,4,1838.00
4784,2,1,9109.00
4784,9,1,13052.00
4784,17,1,3644.00
4785,19,5,6531.00
4785,1,1,9205.00
4785,18,4,4457.00
4785,17,3,4535.00
4786,17,4,4227.00
4786,6,2,3496.00
4786,6,2,2727.00
4786,3,3,1403.00
4787,15,4,9056.00
4787,3,1,1962.00
4788,13,5,7547.00
4788,20,1,1300.00
4788,12,2,6901.00
4788,18,2,3313.00
4789,3,5,2186.00
4790,7,3,11037.00
4790,18,1,3487.00
4791,19,2,5930.00
4791,2,4,8507.00
4792,9,4,13199.00
4792,19,2,5868.00
4793,6,4,3014.00
4793,8,3,7055.00
4793,7,5,11098.00
4793,1,2,9230.00
4794,1,3,8827.00
4795,4,4,11075.00
4795,4,5,10576.00
4796,13,3,6248.00
4796,12,3,6959.00
4796,15,3,8189.00
4796,3,3,1563.00
4797,15,2,8498.00
4797,15,2,9160.00
4797,6,1,3355.00
4798,8,2,7384.00
4798,15,2,8424.00
4799,5,1,2711.00
4799,6,3,2950.00
4799,10,4,1150.00
4800,4,3,10662.00
4801,20,3,1609.00
4801,14,2,11352.00
4801,2,3,9044.00
4801,14,2,11013.00
4802,13,2,7072.00
4802,4,4,11076.00
4802,6,2,2496.00
4803,6,1,2973.00
4803,8,1,7720.00
4804,10,1,1074.00
4805,13,5,6314.00
4805,10,5,1606.00
4805,3,1,1590.00
4805,7,2,10492.00
4806,6,2,3373.00
4806,14,2,11594.00
4806,19,5,6560.00
4807,14,1,11370.00
4807,8,5,7031.00
4807,17,3,4316.00
4808,2,2,8685.00
4808,19,4,6425.00
4809,17,4,3737.00
4809,8,3,6855.00
4810,15,5,8670.00
4811,2,2,8654.00
4811,10,4,1090.00
4811,3,1,1996.00
4812,7,5,10311.00
4813,13,2,7276.00
4814,11,3,11709.00
4815,8,4,7579.00
4815,11,1,11119.00
4815,12,1,6733.00
4816,12,5,6703.00
4816,15,1,8778.00
4817,7,1,11026.00
4817,2,5,9265.00
4817,6,1,2961.00
4818,19,5,5488.00
4819,5,2,2411.00
4820,15,3,8543.00
4821,4,4,11511.00
4822,3,5,1154.00
4822,6,5,2976.00
4822,9,4,12563.00
4822,11,2,10940.00
4823,2,4,8840.00
4823,13,1,7261.00
4824,5,3,3173.00
4825,3,1,1084.00
4825,19,2,5602.00
4825,6,1,2811.00
4825,17,3,3984.00
4826,6,1,3414.00
4826,1,4,8058.00
4827,10,1,1756.00
4828,15,3,8611.00
4828,10,5,847.00
4828,6,2,2720.00
4829,15,1,8350.00
4829,15,4,8457.00
4829,10,1,1796.00
4830,12,4,6195.00
4831,20,2,1060.00
4831,1,5,7879.00
4832,9,2,12752.00
4832,8,3,7879.00
4832,18,5,4540.00
4833,4,3,10920.00
4833,9,4,12027.00
4834,19,1,5834.00
4834,20,4,504.00
4834,6,2,2806.00
4835,18,5,4059.00
4836,19,1,5887.00
4836,1,4,8413.00
4836,20,2,1581.00
4837,15,5,8171.00
4837,19,1,6211.00
4837,16,3,10266.00
4837,9,5,11839.00
4838,7,3,10954.00
4838,12,2,6746.00
4838,11,3,10935.00
4838,1,2,8246.00
4839,2,3,9437.00
4840,2,3,8756.00
4840,13,1,6952.00
4840,5,5,2763.00
4840,9,4,12569.00
4841,5,3,3140.00
4842,6,5,3148.00
4842,14,1,11545.00
4843,11,3,10639.00
4843,5,2,2448.00
4843,5,2,2069.00
4844,19,4,5934.00
4844,19,5,6485.00
4844,16,2,11439.00
4844,3,3,1877.00
4845,3,2,1133.00
4845,13,3,6205.00
4846,12,1,5734.00
4847,15,3,8563.00
