order_id,customer_id,order_date,payment_method,order_status
5450,356,11-07-2025,Card,Cancelled
5451,485,24-03-2026,COD,Cancelled
5452,487,06-11-2025,Card,Cancelled
5453,383,15-12-2024,Net Banking,Returned
5454,277,30-10-2024,Card,Delivered
5455,763,11-06-2025,UPI,Cancelled
5456,436,01-07-2025,COD,Delivered
5457,417,31-07-2024,Net Banking,Cancelled
5458,876,26-02-2025,Net Banking,Cancelled
5459,899,09-09-2025,UPI,Cancelled
5460,521,04-04-2026,Card,Delivered
5461,770,10-06-2025,UPI,Returned
5462,675,09-02-2026,Card,Returned
5463,399,05-06-2025,Net Banking,Cancelled
5464,299,11-06-2025,Card,Cancelled
5465,741,18-02-2025,Card,Returned
5466,476,09-11-2025,Card,Delivered
5467,875,03-09-2024,Net Banking,Delivered
5468,369,25-12-2024,Net Banking,Delivered
5469,595,12-04-2025,Card,Delivered
5470,151,26-02-2026,COD,Returned
5471,32,07-01-2026,UPI,Shipped
5472,404,23-09-2024,COD,Delivered
5473,846,26-09-2024,Net Banking,Delivered
5474,773,21-10-2024,Card,Delivered
5475,58,02-12-2024,Card,Shipped
5476,775,25-05-2026,Card,Cancelled
5477,454,23-11-2025,COD,Delivered
5478,753,02-03-2026,UPI,Returned
5479,95,15-05-2026,COD,Cancelled
5480,396,14-02-2026,Card,Delivered
5481,47,08-04-2026,Card,Cancelled
5482,636,05-05-2026,Card,Cancelled
5483,320,08-07-2024,Card,Delivered
5484,463,30-08-2025,COD,Shipped
5485,820,05-09-2024,Net Banking,Shipped
5486,230,01-11-2025,COD,Returned
5487,968,26-07-2025,UPI,Returned
5488,342,10-12-2025,COD,Shipped
5489,844,25-11-2024,COD,Delivered
5490,592,25-11-2025,UPI,Returned
5491,827,10-11-2025,UPI,Returned
5492,507,16-01-2026,Card,Cancelled
5493,556,06-01-2025,UPI,Shipped
5494,240,24-04-2025,UPI,Returned
5495,1,22-06-2025,UPI,Returned
5496,302,26-12-2024,COD,Shipped
5497,594,13-08-2025,UPI,Returned
5498,277,16-08-2024,UPI,Shipped
5499,985,27-11-2024,UPI,Cancelled
5500,986,03-12-2025,COD,Delivered
5501,274,07-07-2025,Card,Delivered
5502,686,22-05-2026,COD,Shipped
5503,87,20-10-2024,Card,Delivered
5504,749,28-07-2024,Card,Delivered
5505,415,06-04-2026,Card,Delivered
5506,760,29-09-2025,Net Banking,Shipped
5507,490,20-09-2025,UPI,Returned
5508,647,27-05-2025,Card,Returned
5509,158,14-10-2024,COD,Shipped
5510,167,21-10-2025,UPI,Cancelled
5511,590,09-04-2025,Net Banking,Delivered
5512,531,28-01-2025,UPI,Shipped
5513,932,29-05-2025,COD,Cancelled
5514,37,01-03-2025,COD,Delivered
5515,568,01-03-2025,Net Banking,Shipped
5516,580,02-06-2024,Card,Cancelled
5517,394,10-11-2024,COD,Returned
5518,243,17-06-2024,COD,Delivered
5519,295,15-08-2025,Net Banking,Cancelled
5520,928,15-10-2024,Net Banking,Shipped
5521,827,05-05-2026,Net Banking,Cancelled
5522,911,01-11-2025,UPI,Cancelled
5523,16,04-06-2024,Card,Cancelled
5524,349,21-12-2024,COD,Returned
5525,869,03-02-2026,UPI,Delivered
5526,316,11-12-2024,Net Banking,Cancelled
5527,8,27-12-2025,UPI,Shipped
5528,497,06-09-2025,Card,Cancelled
5529,428,28-03-2026,Card,Delivered
5530,79,02-01-2026,Net Banking,Shipped
5531,506,29-12-2024,COD,Shipped
5532,328,07-06-2025,UPI,Delivered
5533,174,25-05-2026,Net Banking,Shipped
5534,204,28-02-2026,COD,Returned
5535,672,20-06-2025,Card,Returned
5536,536,20-11-2025,Net Banking,Delivered
5537,736,07-01-2025,Card,Cancelled
5538,752,15-06-2024,UPI,Delivered
5539,362,16-08-2024,Net Banking,Returned
5540,625,27-04-2026,COD,Cancelled
5541,938,22-02-2025,Net Banking,Cancelled
5542,762,09-12-2024,Card,Cancelled
5543,684,28-07-2024,COD,Delivered
5544,144,14-06-2024,Net Banking,Delivered
5545,591,16-09-2024,Card,Delivered
5546,535,17-11-2024,COD,Cancelled
5547,484,02-07-2025,COD,Cancelled
5548,510,05-01-2026,COD,Returned
5549,260,14-11-2024,UPI,Cancelled
5550,917,30-08-2024,Card,Cancelled
5551,832,22-06-2024,Card,Cancelled
5552,783,21-01-2025,Net Banking,Shipped
5553,834,13-10-2024,Net Banking,Returned
5554,898,11-01-2026,Net Banking,Shipped
5555,777,03-12-2024,UPI,Cancelled
5556,123,13-12-2025,COD,Shipped
5557,495,09-12-2025,Card,Cancelled
5558,690,19-05-2026,Net Banking,Shipped
5559,819,01-03-2025,COD,Delivered
5560,997,21-04-2025,Card,Returned
5561,461,26-05-2026,Net Banking,Returned
5562,117,08-09-2024,Card,Cancelled
5563,202,26-09-2024,Card,Delivered
5564,349,17-09-2025,COD,Cancelled
5565,524,10-05-2025,COD,Cancelled
5566,509,30-12-2024,Card,Cancelled
5567,337,09-02-2026,UPI,Delivered
5568,964,28-10-2024,Card,Cancelled
5569,585,04-07-2024,UPI,Delivered
5570,549,12-12-2025,Net Banking,Shipped
5571,176,16-05-2025,Card,Returned
5572,30,02-12-2024,UPI,Cancelled
5573,407,17-12-2025,Net Banking,Shipped
5574,341,28-11-2025,Net Banking,Returned
5575,523,02-04-2025,COD,Returned
5576,676,28-04-2025,Net Banking,Delivered
5577,805,31-08-2025,Net Banking,Returned
5578,445,23-02-2026,UPI,Returned
5579,554,16-08-2024,UPI,Cancelled
5580,457,24-05-2026,Card,Delivered
5581,512,09-10-2025,Card,Returned
5582,272,28-11-2025,Card,Returned
5583,497,26-05-2026,Card,Cancelled
5584,365,21-10-2024,Card,Returned
5585,612,19-01-2025,Net Banking,Cancelled
5586,206,02-03-2026,Net Banking,Returned
5587,838,30-10-2025,UPI,Returned
5588,61,12-11-2024,Net Banking,Delivered
5589,276,03-04-2026,Card,Cancelled
5590,657,08-05-2026,Net Banking,Returned
5591,223,11-06-2024,UPI,Delivered
5592,758,24-08-2025,Card,Returned
5593,46,11-07-2025,Card,Cancelled
5594,139,05-08-2024,UPI,Returned
5595,855,23-02-2026,Net Banking,Delivered
5596,346,07-03-2025,Net Banking,Returned
5597,40,15-02-2026,UPI,Cancelled
5598,536,29-07-2025,Card,Returned
5599,544,01-08-2025,Net Banking,Cancelled
5600,30,27-04-2026,Card,Cancelled
5601,204,29-04-2026,Net Banking,Shipped
5602,833,21-10-2025,Net Banking,Cancelled
5603,818,30-09-2025,Net Banking,Cancelled
5604,408,14-04-2025,Card,Delivered
5605,343,18-12-2024,Card,Cancelled
5606,381,11-08-2024,COD,Delivered
5607,425,24-07-2024,Net Banking,Cancelled
5608,350,09-07-2025,Card,Cancelled
5609,473,01-08-2025,COD,Shipped
5610,669,03-09-2024,UPI,Returned
5611,441,27-01-2026,Card,Delivered
5612,948,07-02-2026,Net Banking,Delivered
5613,269,31-10-2025,COD,Shipped
5614,643,10-10-2025,UPI,Cancelled
5615,759,04-10-2024,COD,Returned
5616,788,28-02-2025,Net Banking,Delivered
5617,524,03-05-2026,UPI,Returned
5618,849,18-10-2025,UPI,Cancelled
5619,881,26-07-2024,COD,Returned
5620,807,30-06-2025,Card,Delivered
5621,602,15-08-2024,Net Banking,Returned
5622,590,13-11-2024,COD,Returned
5623,386,19-10-2024,COD,Cancelled
5624,560,22-10-2025,UPI,Cancelled
5625,467,23-12-2024,Card,Delivered
5626,733,25-04-2026,COD,Returned
5627,434,30-05-2025,Card,Shipped
5628,192,05-05-2025,Card,Delivered
5629,345,10-04-2025,Net Banking,Delivered
5630,666,13-01-2025,Card,Shipped
5631,782,09-09-2025,Card,Shipped
5632,241,06-01-2026,COD,Returned
5633,931,20-10-2025,COD,Shipped
5634,849,29-08-2025,UPI,Cancelled
5635,738,23-10-2025,UPI,Returned
5636,870,21-02-2025,Card,Delivered
5637,378,12-10-2025,Card,Returned
5638,357,17-12-2025,Card,Delivered
5639,316,30-04-2026,COD,Delivered
5640,556,23-01-2026,UPI,Shipped
5641,1,21-10-2024,Card,Returned
5642,88,26-02-2026,Net Banking,Delivered
5643,570,22-10-2025,COD,Cancelled
5644,383,03-06-2024,UPI,Cancelled
5645,714,03-08-2024,Net Banking,Returned
5646,148,30-03-2026,COD,Shipped
5647,625,09-11-2025,UPI,Returned
5648,904,28-08-2025,UPI,Cancelled
5649,185,26-09-2024,Net Banking,Returned
5650,172,29-08-2025,Card,Shipped
5651,56,13-05-2025,Card,Shipped
5652,677,27-11-2024,UPI,Cancelled
5653,20,13-02-2026,COD,Shipped
5654,476,21-01-2026,UPI,Cancelled
5655,567,16-12-2024,UPI,Returned
5656,612,04-05-2026,COD,Cancelled
5657,962,13-07-2024,COD,Shipped
5658,315,31-07-2025,COD,Cancelled
5659,176,26-06-2025,UPI,Cancelled
5660,152,03-07-2025,COD,Shipped
5661,244,13-07-2024,Card,Returned
5662,86,29-12-2025,UPI,Shipped
5663,873,01-06-2024,Card,Cancelled
5664,581,27-07-2025,Card,Shipped
5665,587,03-03-2025,Net Banking,Delivered
5666,842,04-12-2024,Net Banking,Cancelled
5667,661,02-02-2026,Net Banking,Cancelled
5668,762,13-06-2024,Card,Returned
5669,752,12-06-2024,COD,Shipped
5670,116,23-01-2026,Card,Delivered
5671,527,20-09-2025,Card,Returned
5672,702,03-10-2025,Net Banking,Cancelled
5673,617,18-07-2025,UPI,Cancelled
5674,564,02-06-2024,UPI,Returned
5675,320,21-06-2024,Net Banking,Shipped
5676,444,25-06-2024,COD,Cancelled
5677,763,28-01-2025,Card,Returned
5678,156,19-06-2024,UPI,Shipped
5679,253,23-04-2026,UPI,Delivered
5680,650,23-06-2024,Card,Delivered
5681,301,08-05-2025,Card,Cancelled
5682,674,03-02-2025,Net Banking,Delivered
5683,399,07-11-2024,COD,Delivered
5684,78,25-11-2025,Card,Cancelled
5685,217,02-08-2024,UPI,Shipped
5686,973,11-02-2025,Card,Shipped
5687,88,09-08-2024,Net Banking,Delivered
5688,399,11-07-2024,Card,Cancelled
5689,850,13-06-2024,COD,Cancelled
5690,609,26-07-2024,Net Banking,Shipped
5691,946,19-07-2025,UPI,Cancelled
5692,61,28-09-2025,COD,Delivered
5693,462,18-10-2024,UPI,Returned
5694,412,26-03-2026,COD,Shipped
5695,104,06-02-2026,COD,Returned
5696,613,29-12-2025,Net Banking,Returned
5697,386,22-09-2024,Net Banking,Shipped
5698,28,23-10-2024,UPI,Shipped
5699,686,24-09-2025,Card,Shipped
5700,926,03-10-2024,Card,Shipped
5701,730,13-01-2026,COD,Delivered
5702,126,22-10-2024,Net Banking,Shipped
5703,456,05-10-2025,Net Banking,Shipped
5704,670,08-06-2024,Card,Shipped
5705,28,07-11-2024,Net Banking,Shipped
5706,941,24-09-2024,COD,Delivered
5707,769,27-02-2025,Card,Delivered
5708,448,23-05-2026,UPI,Returned
5709,789,23-11-2025,UPI,Returned
5710,141,02-10-2025,Net Banking,Cancelled
5711,813,17-02-2025,UPI,Shipped
5712,902,08-06-2024,UPI,Returned
5713,264,13-02-2025,COD,Cancelled
5714,673,19-04-2026,Net Banking,Returned
5715,523,20-07-2025,COD,Delivered
5716,193,17-07-2024,Card,Returned
5717,69,06-10-2024,UPI,Shipped
5718,270,25-10-2024,Card,Cancelled
5719,830,21-07-2025,UPI,Returned
5720,368,19-11-2025,Card,Delivered
5721,427,05-09-2024,Card,Delivered
5722,249,28-03-2025,COD,Returned
5723,909,24-07-2024,COD,Delivered
5724,975,17-05-2026,Card,Delivered
5725,927,21-04-2026,Net Banking,Shipped
5726,541,09-01-2025,COD,Delivered
5727,816,16-06-2025,COD,Returned
5728,516,02-11-2024,COD,Delivered
5729,517,01-08-2024,UPI,Delivered
5730,391,19-07-2025,COD,Delivered
5731,521,22-10-2024,COD,Returned
5732,583,26-04-2025,Card,Cancelled
5733,405,13-12-2025,COD,Cancelled
5734,790,03-12-2025,Net Banking,Shipped
5735,634,10-08-2025,Net Banking,Cancelled
5736,187,11-02-2026,COD,Returned
5737,822,06-09-2025,UPI,Shipped
5738,793,07-08-2025,Card,Cancelled
5739,531,05-11-2025,Net Banking,Returned
5740,119,27-10-2024,COD,Shipped
5741,672,17-12-2024,COD,Returned
5742,480,18-04-2026,UPI,Delivered
5743,264,04-09-2025,Card,Returned
5744,269,11-02-2026,COD,Cancelled
5745,96,08-03-2025,Card,Returned
5746,43,05-02-2025,COD,Shipped
5747,792,16-05-2025,Net Banking,Returned
5748,386,19-02-2025,UPI,Delivered
5749,221,13-06-2024,Card,Delivered
5750,270,27-01-2026,Net Banking,Delivered
5751,63,14-12-2024,Card,Shipped
5752,624,10-11-2024,UPI,Returned
5753,180,26-04-2026,Net Banking,Cancelled
5754,200,12-03-2025,COD,Delivered
5755,53,19-11-2024,UPI,Returned
5756,458,08-04-2025,UPI,Delivered
5757,302,15-09-2025,Card,Returned
5758,867,21-12-2024,UPI,Returned
5759,175,06-03-2026,Net Banking,Delivered
5760,850,12-07-2024,Card,Delivered
5761,271,29-01-2026,Net Banking,Delivered
5762,548,18-12-2025,COD,Shipped
5763,364,16-05-2025,Card,Delivered
5764,217,17-04-2025,Net Banking,Cancelled
5765,170,21-10-2025,Card,Delivered
5766,832,30-05-2025,UPI,Cancelled
5767,789,19-12-2025,Net Banking,Shipped
5768,394,09-01-2026,Net Banking,Cancelled
5769,145,22-02-2026,Net Banking,Delivered
5770,363,06-01-2025,Card,Cancelled
5771,664,03-04-2025,Card,Returned
5772,297,01-09-2024,UPI,Delivered
5773,603,20-07-2025,UPI,Cancelled
5774,363,28-10-2025,UPI,Shipped
5775,822,19-09-2024,Net Banking,Cancelled
5776,221,27-09-2025,Net Banking,Shipped
5777,540,10-04-2025,Net Banking,Returned
5778,205,28-06-2025,Card,Shipped
5779,7,03-03-2026,Card,Delivered
5780,434,23-07-2024,UPI,Shipped
5781,703,09-11-2024,Card,Cancelled
5782,726,25-03-2026,UPI,Shipped
5783,443,27-01-2026,COD,Returned
5784,20,11-05-2026,UPI,Delivered
5785,722,23-06-2024,Net Banking,Cancelled
5786,834,01-04-2026,Net Banking,Shipped
5787,480,27-05-2024,COD,Returned
5788,981,26-10-2024,Card,Cancelled
5789,32,22-08-2025,COD,Shipped
5790,972,03-03-2026,UPI,Shipped
5791,126,25-05-2026,UPI,Cancelled
5792,218,08-07-2025,UPI,Returned
5793,362,30-10-2024,Card,Cancelled
5794,806,13-08-2024,Net Banking,Shipped
5795,29,30-12-2025,COD,Delivered
5796,134,24-04-2026,COD,Delivered
5797,128,20-11-2024,Card,Shipped
5798,326,25-01-2026,Net Banking,Delivered
5799,227,16-10-2025,COD,Delivered
5800,254,17-09-2025,COD,Returned
5801,218,17-05-2025,UPI,Returned
5802,80,09-02-2026,Net Banking,Shipped
5803,721,01-03-2026,COD,Returned
5804,456,10-05-2026,COD,Returned
5805,820,24-11-2025,COD,Returned
5806,76,25-03-2025,Card,Cancelled
5807,1,18-09-2024,Net Banking,Delivered
5808,454,13-08-2024,COD,Cancelled
5809,327,21-08-2024,Card,Returned
5810,92,13-08-2025,Card,Returned
5811,13,17-04-2026,Net Banking,Cancelled
5812,508,21-12-2025,Net Banking,Shipped
5813,897,21-11-2025,COD,Delivered
5814,885,06-04-2025,COD,Cancelled
5815,159,11-06-2025,Net Banking,Returned
5816,83,09-01-2025,UPI,Returned
5817,54,30-08-2025,Net Banking,Cancelled
5818,917,13-05-2025,Net Banking,Returned
5819,39,17-03-2025,COD,Returned
5820,304,13-06-2025,COD,Cancelled
5821,623,10-06-2024,COD,Delivered
5822,458,10-05-2025,COD,Delivered
5823,848,28-07-2024,COD,Delivered
5824,271,04-09-2025,Card,Cancelled
5825,67,04-06-2024,Card,Shipped
5826,931,22-05-2025,Net Banking,Returned
5827,139,21-10-2025,Card,Shipped
5828,191,20-05-2025,COD,Returned
5829,344,27-10-2025,Card,Delivered
5830,174,29-10-2024,COD,Cancelled
5831,78,24-03-2026,Net Banking,Returned
5832,207,26-11-2025,Card,Shipped
5833,934,03-10-2025,Card,Cancelled
5834,802,29-10-2024,Net Banking,Cancelled
5835,535,04-01-2026,Net Banking,Delivered
5836,184,11-05-2026,COD,Shipped
5837,290,03-04-2026,Card,Delivered
5838,565,18-07-2024,COD,Delivered
5839,727,21-04-2025,Card,Returned
5840,577,07-09-2024,UPI,Cancelled
5841,718,20-01-2026,UPI,Shipped
5842,638,10-05-2026,Net Banking,Returned
5843,533,16-01-2025,COD,Shipped
5844,73,24-06-2025,UPI,Returned
5845,727,04-05-2026,COD,Shipped
5846,875,29-07-2025,Card,Shipped
5847,451,05-05-2025,UPI,Cancelled
5848,439,10-08-2025,Card,Delivered
5849,545,19-02-2026,Net Banking,Delivered
5850,615,30-09-2025,COD,Cancelled
5851,271,17-02-2026,Card,Cancelled
5852,192,03-01-2025,COD,Returned
5853,358,16-06-2025,COD,Cancelled
5854,781,17-06-2024,Net Banking,Cancelled
5855,26,31-07-2025,Card,Shipped
5856,353,04-12-2024,UPI,Delivered
5857,398,15-08-2025,COD,Cancelled
5858,694,15-07-2025,Card,Returned
5859,886,18-12-2024,Card,Delivered
5860,4,08-06-2024,Net Banking,Shipped
5861,68,09-11-2024,Card,Returned
5862,122,10-07-2024,Net Banking,Shipped
5863,453,29-10-2024,Card,Shipped
5864,87,30-10-2025,Card,Returned
5865,311,31-12-2025,Net Banking,Cancelled
5866,808,08-09-2025,UPI,Cancelled
5867,764,19-01-2025,UPI,Shipped
5868,301,29-06-2024,Net Banking,Shipped
5869,42,01-08-2024,COD,Shipped
5870,706,06-04-2026,Net Banking,Delivered
5871,380,13-02-2025,COD,Delivered
5872,981,14-10-2024,UPI,Shipped
5873,404,27-04-2026,UPI,Returned
5874,534,16-07-2025,COD,Returned
5875,614,11-02-2025,COD,Delivered
5876,530,24-04-2026,Net Banking,Cancelled
5877,137,31-12-2024,COD,Cancelled
5878,976,27-11-2024,COD,Returned
5879,351,27-08-2024,COD,Cancelled
5880,110,15-04-2025,UPI,Shipped
5881,484,02-03-2025,COD,Shipped
5882,585,30-12-2025,COD,Delivered
5883,412,19-03-2025,COD,Delivered
5884,933,20-10-2024,COD,Cancelled
5885,443,22-04-2026,Net Banking,Cancelled
5886,622,17-11-2025,Net Banking,Returned
5887,972,05-09-2024,UPI,Returned
5888,820,29-10-2024,COD,Shipped
5889,874,04-07-2025,Card,Delivered
5890,463,14-02-2026,Net Banking,Shipped
5891,498,24-10-2024,Net Banking,Cancelled
5892,846,28-05-2025,UPI,Returned
5893,478,14-01-2025,COD,Delivered
5894,944,12-04-2025,UPI,Shipped
5895,363,13-02-2026,UPI,Cancelled
5896,865,20-04-2026,UPI,Shipped
5897,687,21-06-2024,Card,Delivered
5898,180,04-06-2025,COD,Cancelled
5899,703,17-09-2024,Card,Returned
5900,695,13-03-2026,COD,Shipped
5901,434,27-12-2024,UPI,Delivered
5902,767,18-03-2026,Net Banking,Shipped
5903,572,21-04-2026,Card,Shipped
5904,118,23-03-2025,Card,Returned
5905,837,29-04-2026,COD,Returned
5906,715,14-10-2025,COD,Delivered
5907,85,12-02-2025,UPI,Cancelled
5908,76,02-02-2025,UPI,Shipped
5909,933,18-06-2024,Card,Cancelled
5910,192,22-04-2025,COD,Delivered
5911,446,18-11-2024,Net Banking,Returned
5912,258,01-02-2026,Card,Cancelled
5913,20,21-12-2025,COD,Delivered
5914,63,23-05-2026,Net Banking,Cancelled
5915,380,22-06-2024,COD,Delivered
5916,824,18-01-2025,Net Banking,Delivered
5917,894,08-05-2025,Card,Cancelled
5918,350,02-11-2025,Net Banking,Cancelled
5919,463,24-06-2024,Card,Returned
5920,240,21-06-2024,UPI,Delivered
5921,342,17-01-2026,COD,Shipped
5922,779,01-11-2024,Card,Delivered
5923,274,30-11-2024,UPI,Returned
5924,699,27-08-2025,UPI,Shipped
5925,973,10-08-2024,Net Banking,Cancelled
5926,520,23-08-2024,COD,Returned
5927,60,30-09-2024,Net Banking,Shipped
5928,708,14-04-2026,UPI,Cancelled
5929,18,05-03-2025,COD,Shipped
5930,946,21-02-2025,Net Banking,Returned
5931,199,17-11-2025,Net Banking,Cancelled
5932,524,05-04-2025,Net Banking,Shipped
5933,161,06-08-2024,UPI,Delivered
5934,631,29-05-2024,Card,Cancelled
5935,330,18-05-2025,COD,Returned
5936,479,28-08-2024,Net Banking,Returned
5937,766,05-03-2026,UPI,Returned
5938,98,24-12-2024,COD,Shipped
5939,32,19-05-2026,UPI,Cancelled
5940,229,18-02-2026,COD,Cancelled
5941,329,02-12-2025,UPI,Returned
5942,762,05-05-2025,Card,Cancelled
5943,178,24-09-2024,Net Banking,Cancelled
5944,775,26-11-2024,Card,Returned
5945,545,25-11-2024,Net Banking,Returned
5946,277,02-10-2025,UPI,Shipped
5947,141,05-05-2026,Card,Delivered
5948,560,14-03-2025,Card,Cancelled
5949,291,21-08-2025,Card,Shipped
5950,211,24-06-2025,COD,Delivered
5951,135,20-11-2025,Net Banking,Returned
5952,27,09-08-2024,UPI,Shipped
5953,271,09-02-2025,UPI,Shipped
5954,551,24-09-2025,COD,Cancelled
5955,718,01-12-2025,UPI,Cancelled
5956,962,13-09-2024,UPI,Shipped
5957,694,12-10-2025,Net Banking,Cancelled
5958,396,26-02-2026,Card,Shipped
5959,551,17-06-2024,COD,Cancelled
5960,380,11-07-2025,Net Banking,Returned
5961,595,06-10-2025,Card,Shipped
5962,88,24-11-2025,COD,Returned
5963,856,24-05-2025,Net Banking,Cancelled
5964,40,11-01-2026,COD,Returned
5965,725,08-07-2025,Net Banking,Returned
5966,904,15-10-2025,COD,Returned
5967,540,06-02-2025,COD,Returned
5968,101,13-05-2025,Card,Shipped
5969,579,20-07-2025,Net Banking,Shipped
5970,357,24-09-2024,UPI,Returned
5971,939,10-11-2024,Card,Shipped
5972,805,23-07-2024,Card,Delivered
5973,486,06-08-2025,Card,Cancelled
5974,756,02-04-2026,Card,Delivered
5975,27,25-08-2024,UPI,Returned
5976,492,08-01-2025,COD,Cancelled
5977,946,20-07-2024,UPI,Delivered
5978,895,15-11-2024,UPI,Returned
5979,927,07-12-2024,COD,Delivered
5980,11,27-04-2025,COD,Shipped
5981,879,27-08-2024,UPI,Shipped
5982,526,11-10-2025,UPI,Returned
5983,874,10-05-2025,Card,Shipped
5984,475,08-07-2025,Card,Cancelled
5985,930,08-09-2024,COD,Shipped
5986,666,30-06-2025,Net Banking,Cancelled
5987,215,24-04-2025,UPI,Delivered
5988,942,04-08-2025,Net Banking,Cancelled
5989,185,31-01-2026,Card,Delivered
5990,262,10-04-2026,COD,Shipped
5991,434,21-01-2026,COD,Cancelled
5992,524,28-09-2024,Card,Returned
5993,614,09-10-2024,UPI,Delivered
5994,357,10-08-2024,UPI,Shipped
5995,496,25-04-2025,Card,Shipped
5996,244,04-09-2024,UPI,Delivered
5997,270,30-08-2025,Net Banking,Delivered
5998,857,20-12-2024,Card,Delivered
5999,917,19-05-2026,COD,Cancelled
6000,234,13-06-2024,COD,Shipped
6001,642,08-01-2025,UPI,Delivered
6002,988,14-03-2025,Card,Cancelled
6003,199,28-09-2025,Net Banking,Shipped
6004,516,25-04-2025,Net Banking,Returned
6005,745,14-10-2024,COD,Delivered
6006,890,18-01-2026,Net Banking,Shipped
6007,863,26-10-2025,Card,Shipped
6008,771,25-04-2025,UPI,Delivered
6009,836,27-10-2025,Card,Cancelled
6010,243,15-09-2024,Net Banking,Delivered
6011,17,28-10-2024,Net Banking,Cancelled
6012,198,19-11-2024,UPI,Delivered
6013,408,25-08-2025,Card,Shipped
6014,446,24-10-2024,UPI,Returned
6015,410,27-11-2024,Card,Delivered
6016,433,01-05-2025,UPI,Shipped
6017,931,16-07-2025,Net Banking,Shipped
6018,464,13-07-2025,Net Banking,Cancelled
6019,282,16-10-2025,Card,Returned
6020,899,16-03-2025,Net Banking,Cancelled
6021,211,26-05-2024,UPI,Cancelled
6022,783,28-09-2024,Card,Delivered
6023,568,01-04-2025,UPI,Returned
6024,44,02-05-2025,UPI,Shipped
6025,411,21-11-2024,Card,Returned
6026,3,02-03-2025,UPI,Returned
6027,977,14-04-2026,Card,Shipped
6028,210,30-01-2026,Net Banking,Shipped
6029,948,06-09-2024,COD,Cancelled
6030,341,09-07-2025,Card,Delivered
6031,860,03-07-2024,UPI,Shipped
6032,522,25-02-2025,UPI,Cancelled
6033,17,21-06-2024,COD,Cancelled
6034,350,12-03-2026,UPI,Cancelled
6035,329,06-04-2026,UPI,Delivered
6036,501,16-10-2025,UPI,Delivered
6037,406,15-12-2025,COD,Cancelled
6038,324,06-02-2026,UPI,Delivered
6039,354,20-08-2024,UPI,Delivered
6040,99,04-03-2026,UPI,Cancelled
6041,390,12-05-2026,Net Banking,Returned
6042,872,02-11-2025,COD,Shipped
6043,206,15-10-2025,UPI,Delivered
6044,5,21-11-2024,Card,Returned
6045,249,09-01-2025,UPI,Cancelled
6046,82,13-09-2025,UPI,Delivered
6047,715,03-01-2026,COD,Returned
6048,832,05-06-2025,UPI,Cancelled
6049,832,27-01-2026,UPI,Cancelled
6050,260,14-03-2026,COD,Cancelled
6051,497,22-08-2024,Card,Shipped
6052,666,16-06-2024,Card,Returned
6053,454,27-03-2025,Card,Cancelled
6054,981,10-10-2025,COD,Returned
6055,475,11-07-2024,COD,Cancelled
6056,176,22-03-2026,UPI,Cancelled
6057,814,02-11-2024,UPI,Cancelled
6058,102,03-11-2025,COD,Returned
6059,684,01-07-2025,Net Banking,Returned
6060,224,21-10-2025,Card,Returned
6061,979,26-04-2025,Card,Cancelled
6062,630,25-07-2024,Net Banking,Cancelled
6063,458,10-07-2024,Card,Delivered
6064,975,01-08-2025,Card,Returned
6065,721,19-04-2025,UPI,Returned
6066,748,22-09-2024,UPI,Cancelled
6067,18,14-03-2025,Card,Delivered
6068,370,18-11-2024,Card,Delivered
6069,888,24-11-2025,Card,Returned
6070,723,22-01-2025,COD,Cancelled
6071,407,14-06-2025,UPI,Shipped
6072,177,12-01-2026,UPI,Cancelled
6073,531,16-06-2025,UPI,Returned
6074,576,14-09-2024,Card,Cancelled
6075,460,13-10-2024,COD,Cancelled
6076,368,18-10-2025,Net Banking,Cancelled
6077,542,28-08-2025,UPI,Delivered
6078,875,10-03-2025,COD,Returned
6079,758,13-10-2025,UPI,Cancelled
6080,599,21-11-2024,Card,Delivered
6081,33,21-11-2024,UPI,Delivered
6082,421,13-09-2024,COD,Delivered
6083,332,06-04-2025,UPI,Returned
6084,301,15-01-2025,UPI,Returned
6085,898,17-06-2024,UPI,Delivered
6086,448,03-06-2024,COD,Cancelled
6087,421,04-12-2025,Card,Cancelled
6088,134,19-08-2024,COD,Shipped
6089,29,14-12-2024,COD,Returned
6090,637,21-01-2025,UPI,Returned
6091,3,25-10-2025,Net Banking,Delivered
6092,821,12-09-2025,UPI,Shipped
6093,565,30-09-2024,Card,Cancelled
6094,492,28-11-2025,Net Banking,Returned
6095,131,10-05-2025,Net Banking,Returned
6096,748,10-10-2024,Net Banking,Shipped
6097,648,12-07-2025,Card,Delivered
6098,376,07-01-2026,Net Banking,Cancelled
6099,175,07-04-2025,Net Banking,Shipped
6100,919,31-01-2025,UPI,Shipped
6101,167,21-01-2026,Net Banking,Shipped
6102,655,22-01-2025,Net Banking,Delivered
6103,736,16-02-2026,UPI,Delivered
6104,118,13-06-2024,Net Banking,Shipped
6105,781,23-12-2024,COD,Returned
6106,907,28-04-2025,Net Banking,Delivered
6107,412,17-06-2024,Card,Shipped
6108,306,07-10-2025,Card,Delivered
6109,771,04-01-2026,UPI,Returned
6110,269,17-07-2024,Net Banking,Cancelled
6111,807,02-07-2024,Card,Shipped
6112,599,21-03-2026,Card,Returned
6113,117,24-12-2024,Card,Returned
6114,28,14-12-2025,Net Banking,Shipped
6115,171,18-03-2026,Net Banking,Shipped
